index,Year,Region,SUB_REGION,State,County,GDP (Chained $)
47724,2006,Rocky Mountain,Mountain,Wyoming,Fremont,1812348000
47725,2006,Rocky Mountain,Mountain,Wyoming,Goshen,394189000
47726,2006,Rocky Mountain,Mountain,Wyoming,Hot Springs,199827000
47727,2006,Rocky Mountain,Mountain,Wyoming,Johnson,569354000
47728,2006,Rocky Mountain,Mountain,Wyoming,Laramie,4443715000
47729,2006,Rocky Mountain,Mountain,Wyoming,Lincoln,812754000
47730,2006,Rocky Mountain,Mountain,Wyoming,Natrona,4346656000
47731,2006,Rocky Mountain,Mountain,Wyoming,Niobrara,117713000
47732,2006,Rocky Mountain,Mountain,Wyoming,Park,1174020000
47733,2006,Rocky Mountain,Mountain,Wyoming,Platte,461188000
47734,2006,Rocky Mountain,Mountain,Wyoming,Sheridan,1261117000
47735,2006,Rocky Mountain,Mountain,Wyoming,Sublette,2523025000
47736,2006,Rocky Mountain,Mountain,Wyoming,Sweetwater,4229335000
47737,2006,Rocky Mountain,Mountain,Wyoming,Teton,1761818000
47738,2006,Rocky Mountain,Mountain,Wyoming,Uinta,1195739000
47739,2006,Rocky Mountain,Mountain,Wyoming,Washakie,375261000
47740,2006,Rocky Mountain,Mountain,Wyoming,Weston,358362000
47741,2007,Mideast,Middle Atlantic,New Jersey,Sussex,4372558000
47742,2007,Mideast,Middle Atlantic,New Jersey,Union,33429072000
47743,2007,Mideast,Middle Atlantic,New Jersey,Warren,4640300000
47744,2007,Southwest,Mountain,New Mexico,Bernalillo,32395746000
47745,2007,Southwest,Mountain,New Mexico,Catron,87626000
47746,2007,Southwest,Mountain,New Mexico,Chaves,2023308000
47747,2007,Southwest,Mountain,New Mexico,Cibola,683595000
47748,2007,Southwest,Mountain,New Mexico,Colfax,526347000
47749,2007,Southwest,Mountain,New Mexico,Curry,2158906000
47750,2007,Southwest,Mountain,New Mexico,De Baca,67986000
47751,2007,Southwest,Mountain,New Mexico,Doña Ana,6571017000
47752,2007,Southwest,Mountain,New Mexico,Eddy,3610501000
47753,2007,Southwest,Mountain,New Mexico,Grant,1072986000
47754,2007,Southwest,Mountain,New Mexico,Guadalupe,119930000
47755,2007,Southwest,Mountain,New Mexico,Harding,92478000
47756,2007,Southwest,Mountain,New Mexico,Hidalgo,165742000
47757,2007,Southwest,Mountain,New Mexico,Lea,4585214000
47758,2007,Southwest,Mountain,New Mexico,Lincoln,600532000
47759,2007,Southwest,Mountain,New Mexico,Los Alamos,2058198000
47760,2007,Southwest,Mountain,New Mexico,Luna,772138000
47761,2007,Southwest,Mountain,New Mexico,McKinley,2498921000
47762,2007,Southwest,Mountain,New Mexico,Mora,90100000
47763,2007,Southwest,Mountain,New Mexico,Otero,2370891000
47764,2007,Southwest,Mountain,New Mexico,Quay,288649000
47765,2007,Southwest,Mountain,New Mexico,Rio Arriba,1826289000
47766,2007,Southwest,Mountain,New Mexico,Roosevelt,611204000
47767,2007,Southwest,Mountain,New Mexico,Sandoval,3450173000
47768,2007,Southwest,Mountain,New Mexico,San Juan,7055343000
47769,2007,Southwest,Mountain,New Mexico,San Miguel,723766000
47770,2007,Southwest,Mountain,New Mexico,Santa Fe,6363200000
47771,2007,Southwest,Mountain,New Mexico,Sierra,288985000
47772,2007,Southwest,Mountain,New Mexico,Socorro,506751000
47773,2007,Southwest,Mountain,New Mexico,Taos,993807000
47774,2007,Southwest,Mountain,New Mexico,Torrance,334029000
47775,2007,Southwest,Mountain,New Mexico,Union,307011000
47776,2007,Southwest,Mountain,New Mexico,Valencia,1312291000
47777,2007,Mideast,Middle Atlantic,New York,Albany,24296852000
47778,2007,Mideast,Middle Atlantic,New York,Allegany,1282487000
47779,2007,Mideast,Middle Atlantic,New York,Bronx,34363499000
47780,2007,Mideast,Middle Atlantic,New York,Broome,8005420000
47781,2007,Mideast,Middle Atlantic,New York,Cattaraugus,2805887000
47782,2007,Mideast,Middle Atlantic,New York,Cayuga,2454014000
47783,2007,Mideast,Middle Atlantic,New York,Chautauqua,5079072000
47784,2007,Mideast,Middle Atlantic,New York,Chemung,3372712000
47785,2007,Mideast,Middle Atlantic,New York,Chenango,1887207000
47786,2007,Mideast,Middle Atlantic,New York,Clinton,3985220000
47787,2007,Mideast,Middle Atlantic,New York,Columbia,2022237000
47788,2007,Mideast,Middle Atlantic,New York,Cortland,1613649000
47789,2007,Mideast,Middle Atlantic,New York,Delaware,1827416000
47790,2007,Mideast,Middle Atlantic,New York,Dutchess,10870300000
47791,2007,Mideast,Middle Atlantic,New York,Erie,45590301000
47792,2007,Mideast,Middle Atlantic,New York,Essex,1358483000
47793,2007,Mideast,Middle Atlantic,New York,Franklin,1641334000
47794,2007,Mideast,Middle Atlantic,New York,Fulton,1623273000
47795,2007,Mideast,Middle Atlantic,New York,Genesee,2181876000
47796,2007,Mideast,Middle Atlantic,New York,Greene,1996579000
47797,2007,Mideast,Middle Atlantic,New York,Hamilton,227243000
47798,2007,Mideast,Middle Atlantic,New York,Herkimer,1553641000
47799,2007,Mideast,Middle Atlantic,New York,Jefferson,6002215000
47800,2007,Mideast,Middle Atlantic,New York,Kings,66320924000
47801,2007,Mideast,Middle Atlantic,New York,Lewis,903260000
47802,2007,Mideast,Middle Atlantic,New York,Livingston,1852682000
47803,2007,Mideast,Middle Atlantic,New York,Madison,1995846000
47804,2007,Mideast,Middle Atlantic,New York,Monroe,40750536000
47805,2007,Mideast,Middle Atlantic,New York,Montgomery,1670555000
47806,2007,Mideast,Middle Atlantic,New York,Nassau,77543714000
47807,2007,Mideast,Middle Atlantic,New York,New York,4.76573E+11
47808,2007,Mideast,Middle Atlantic,New York,Niagara,8778172000
47809,2007,Mideast,Middle Atlantic,New York,Oneida,9762382000
47810,2007,Mideast,Middle Atlantic,New York,Onondaga,26035347000
47811,2007,Mideast,Middle Atlantic,New York,Ontario,4439791000
47812,2007,Mideast,Middle Atlantic,New York,Orange,13791620000
47813,2007,Mideast,Middle Atlantic,New York,Orleans,1213745000
47814,2007,Mideast,Middle Atlantic,New York,Oswego,5067439000
47815,2007,Mideast,Middle Atlantic,New York,Otsego,2183288000
47816,2007,Mideast,Middle Atlantic,New York,Putnam,3140071000
47817,2007,Mideast,Middle Atlantic,New York,Queens,75220543000
47818,2007,Mideast,Middle Atlantic,New York,Rensselaer,5372095000
47819,2007,Mideast,Middle Atlantic,New York,Richmond,11765429000
47820,2007,Mideast,Middle Atlantic,New York,Rockland,14893653000
47821,2007,Mideast,Middle Atlantic,New York,St. Lawrence,4029372000
47822,2007,Mideast,Middle Atlantic,New York,Saratoga,8578768000
47823,2007,Mideast,Middle Atlantic,New York,Schenectady,7998642000
47824,2007,Mideast,Middle Atlantic,New York,Schoharie,859125000
47825,2007,Mideast,Middle Atlantic,New York,Schuyler,525605000
47826,2007,Mideast,Middle Atlantic,New York,Seneca,1075411000
47827,2007,Mideast,Middle Atlantic,New York,Steuben,3934053000
47828,2007,Mideast,Middle Atlantic,New York,Suffolk,71033851000
47829,2007,Mideast,Middle Atlantic,New York,Sullivan,2435169000
47830,2007,Mideast,Middle Atlantic,New York,Tioga,1336467000
47831,2007,Mideast,Middle Atlantic,New York,Tompkins,4965748000
47832,2007,Mideast,Middle Atlantic,New York,Ulster,5882881000
47833,2007,Mideast,Middle Atlantic,New York,Warren,3220660000
47834,2007,Mideast,Middle Atlantic,New York,Washington,1556406000
47835,2007,Mideast,Middle Atlantic,New York,Wayne,3134480000
47836,2007,Mideast,Middle Atlantic,New York,Westchester,63947280000
47837,2007,Mideast,Middle Atlantic,New York,Wyoming,1334652000
47838,2007,Mideast,Middle Atlantic,New York,Yates,848027000
47839,2007,Southeast,South Atlantic,North Carolina,Alamance,5306622000
47840,2007,Southeast,South Atlantic,North Carolina,Alexander,795721000
47841,2007,Southeast,South Atlantic,North Carolina,Alleghany,319131000
47842,2007,Southeast,South Atlantic,North Carolina,Anson,762762000
47843,2007,Southeast,South Atlantic,North Carolina,Ashe,709296000
47844,2007,Southeast,South Atlantic,North Carolina,Avery,568592000
47845,2007,Southeast,South Atlantic,North Carolina,Beaufort,1827393000
47846,2007,Southeast,South Atlantic,North Carolina,Bertie,953490000
47847,2007,Southeast,South Atlantic,North Carolina,Bladen,2186378000
47848,2007,Southeast,South Atlantic,North Carolina,Brunswick,3367751000
47849,2007,Southeast,South Atlantic,North Carolina,Buncombe,9887063000
47850,2007,Southeast,South Atlantic,North Carolina,Burke,2795639000
47851,2007,Southeast,South Atlantic,North Carolina,Cabarrus,7530903000
47852,2007,Southeast,South Atlantic,North Carolina,Caldwell,2239431000
47853,2007,Southeast,South Atlantic,North Carolina,Camden,206810000
47854,2007,Southeast,South Atlantic,North Carolina,Carteret,1909872000
47855,2007,Southeast,South Atlantic,North Carolina,Caswell,324663000
47856,2007,Southeast,South Atlantic,North Carolina,Catawba,7960296000
47857,2007,Southeast,South Atlantic,North Carolina,Chatham,2155193000
47858,2007,Southeast,South Atlantic,North Carolina,Cherokee,674933000
47859,2007,Southeast,South Atlantic,North Carolina,Chowan,486650000
47860,2007,Southeast,South Atlantic,North Carolina,Clay,201446000
47861,2007,Southeast,South Atlantic,North Carolina,Cleveland,3307539000
47862,2007,Southeast,South Atlantic,North Carolina,Columbus,1458488000
47863,2007,Southeast,South Atlantic,North Carolina,Craven,4420183000
47864,2007,Southeast,South Atlantic,North Carolina,Cumberland,14891529000
47865,2007,Southeast,South Atlantic,North Carolina,Currituck,518976000
47866,2007,Southeast,South Atlantic,North Carolina,Dare,1693363000
47867,2007,Southeast,South Atlantic,North Carolina,Davidson,3908022000
47868,2007,Southeast,South Atlantic,North Carolina,Davie,945793000
47869,2007,Southeast,South Atlantic,North Carolina,Duplin,2619921000
47870,2007,Southeast,South Atlantic,North Carolina,Durham,29072376000
47871,2007,Southeast,South Atlantic,North Carolina,Edgecombe,2007441000
47872,2007,Southeast,South Atlantic,North Carolina,Forsyth,22574461000
47873,2007,Southeast,South Atlantic,North Carolina,Franklin,1369468000
47874,2007,Southeast,South Atlantic,North Carolina,Gaston,6391111000
47875,2007,Southeast,South Atlantic,North Carolina,Gates,174195000
47876,2007,Southeast,South Atlantic,North Carolina,Graham,214330000
47877,2007,Southeast,South Atlantic,North Carolina,Granville,2271896000
47878,2007,Southeast,South Atlantic,North Carolina,Greene,397963000
47879,2007,Southeast,South Atlantic,North Carolina,Guilford,30253350000
47880,2007,Southeast,South Atlantic,North Carolina,Halifax,1483464000
47881,2007,Southeast,South Atlantic,North Carolina,Harnett,2051183000
47882,2007,Southeast,South Atlantic,North Carolina,Haywood,1524660000
47883,2007,Southeast,South Atlantic,North Carolina,Henderson,3206187000
47884,2007,Southeast,South Atlantic,North Carolina,Hertford,751847000
47885,2007,Southeast,South Atlantic,North Carolina,Hoke,942724000
47886,2007,Southeast,South Atlantic,North Carolina,Hyde,217991000
47887,2007,Southeast,South Atlantic,North Carolina,Iredell,6367136000
47888,2007,Southeast,South Atlantic,North Carolina,Jackson,1230236000
47889,2007,Southeast,South Atlantic,North Carolina,Johnston,4922619000
47890,2007,Southeast,South Atlantic,North Carolina,Jones,205104000
47891,2007,Southeast,South Atlantic,North Carolina,Lee,3513891000
47892,2007,Southeast,South Atlantic,North Carolina,Lenoir,2289447000
47893,2007,Southeast,South Atlantic,North Carolina,Lincoln,1930818000
47894,2007,Southeast,South Atlantic,North Carolina,McDowell,1687454000
47895,2007,Southeast,South Atlantic,North Carolina,Macon,940234000
47896,2007,Southeast,South Atlantic,North Carolina,Madison,375424000
47897,2007,Southeast,South Atlantic,North Carolina,Martin,781090000
47898,2007,Southeast,South Atlantic,North Carolina,Mecklenburg,77729122000
47899,2007,Southeast,South Atlantic,North Carolina,Mitchell,507699000
47900,2007,Southeast,South Atlantic,North Carolina,Montgomery,765996000
47901,2007,Southeast,South Atlantic,North Carolina,Moore,2582603000
47902,2007,Southeast,South Atlantic,North Carolina,Nash,4504163000
47903,2007,Southeast,South Atlantic,North Carolina,New Hanover,10606076000
47904,2007,Southeast,South Atlantic,North Carolina,Northampton,593429000
47905,2007,Southeast,South Atlantic,North Carolina,Onslow,6842736000
47906,2007,Southeast,South Atlantic,North Carolina,Orange,6444164000
47907,2007,Southeast,South Atlantic,North Carolina,Pamlico,286009000
47908,2007,Southeast,South Atlantic,North Carolina,Pasquotank,1489056000
47909,2007,Southeast,South Atlantic,North Carolina,Pender,1001384000
47910,2007,Southeast,South Atlantic,North Carolina,Perquimans,230786000
47911,2007,Southeast,South Atlantic,North Carolina,Person,1679000000
47912,2007,Southeast,South Atlantic,North Carolina,Pitt,6880965000
47913,2007,Southeast,South Atlantic,North Carolina,Polk,442433000
47914,2007,Southeast,South Atlantic,North Carolina,Randolph,4126260000
47915,2007,Southeast,South Atlantic,North Carolina,Richmond,1512828000
47916,2007,Southeast,South Atlantic,North Carolina,Robeson,3987015000
47917,2007,Southeast,South Atlantic,North Carolina,Rockingham,3368478000
47918,2007,Southeast,South Atlantic,North Carolina,Rowan,4445366000
47919,2007,Southeast,South Atlantic,North Carolina,Rutherford,1695837000
47920,2007,Southeast,South Atlantic,North Carolina,Sampson,2092964000
47921,2007,Southeast,South Atlantic,North Carolina,Scotland,1108493000
47922,2007,Southeast,South Atlantic,North Carolina,Stanly,1589954000
47923,2007,Southeast,South Atlantic,North Carolina,Stokes,1163479000
47924,2007,Southeast,South Atlantic,North Carolina,Surry,2363035000
47925,2007,Southeast,South Atlantic,North Carolina,Swain,488730000
47926,2007,Southeast,South Atlantic,North Carolina,Transylvania,830730000
47927,2007,Southeast,South Atlantic,North Carolina,Tyrrell,104869000
47928,2007,Southeast,South Atlantic,North Carolina,Union,5682132000
47929,2007,Southeast,South Atlantic,North Carolina,Vance,1338390000
47930,2007,Southeast,South Atlantic,North Carolina,Wake,47265688000
47931,2007,Southeast,South Atlantic,North Carolina,Warren,313658000
47932,2007,Southeast,South Atlantic,North Carolina,Washington,278621000
47933,2007,Southeast,South Atlantic,North Carolina,Watauga,1806539000
47934,2007,Southeast,South Atlantic,North Carolina,Wayne,4534196000
47935,2007,Southeast,South Atlantic,North Carolina,Wilkes,2529742000
47936,2007,Southeast,South Atlantic,North Carolina,Wilson,4406146000
47937,2007,Southeast,South Atlantic,North Carolina,Yadkin,780109000
47938,2007,Southeast,South Atlantic,North Carolina,Yancey,361467000
47939,2007,Plains,West North Central,North Dakota,Adams,109317000
47940,2007,Plains,West North Central,North Dakota,Barnes,440972000
47941,2007,Plains,West North Central,North Dakota,Benson,216537000
47942,2007,Plains,West North Central,North Dakota,Billings,76854000
47943,2007,Plains,West North Central,North Dakota,Bottineau,272660000
47944,2007,Plains,West North Central,North Dakota,Bowman,268457000
47945,2007,Plains,West North Central,North Dakota,Burke,95261000
47946,2007,Plains,West North Central,North Dakota,Burleigh,3726070000
47947,2007,Plains,West North Central,North Dakota,Cass,8346493000
47948,2007,Plains,West North Central,North Dakota,Cavalier,234057000
47949,2007,Plains,West North Central,North Dakota,Dickey,310671000
47950,2007,Plains,West North Central,North Dakota,Divide,94074000
47951,2007,Plains,West North Central,North Dakota,Dunn,99918000
47952,2007,Plains,West North Central,North Dakota,Eddy,76246000
47953,2007,Plains,West North Central,North Dakota,Emmons,161920000
47954,2007,Plains,West North Central,North Dakota,Foster,192363000
47955,2007,Plains,West North Central,North Dakota,Golden Valley,73707000
47956,2007,Plains,West North Central,North Dakota,Grand Forks,3079990000
47957,2007,Plains,West North Central,North Dakota,Grant,101018000
47958,2007,Plains,West North Central,North Dakota,Griggs,95561000
47959,2007,Plains,West North Central,North Dakota,Hettinger,106803000
47960,2007,Plains,West North Central,North Dakota,Kidder,91756000
47961,2007,Plains,West North Central,North Dakota,LaMoure,226839000
47962,2007,Plains,West North Central,North Dakota,Logan,93258000
47963,2007,Plains,West North Central,North Dakota,McHenry,177134000
